%time,Real Time UTC,field.latitude,field.longitude
1.53531170051465E+018,29/08/2018 14:43:21,50.819026947,-1.3121800423
1.53531170058294E+018,29/08/2018 14:43:21,50.819026947,-1.3121800423
1.53531170065492E+018,29/08/2018 14:43:21,50.819026947,-1.3121800423
1.53531170072493E+018,29/08/2018 14:43:21,50.819026947,-1.3121800423
1.5353117008037E+018,29/08/2018 14:43:21,50.819026947,-1.3121800423
1.53531170086836E+018,29/08/2018 14:43:21,50.819026947,-1.3121800423
1.53531170094673E+018,29/08/2018 14:43:21,50.819026947,-1.3121800423
1.53531170101551E+018,29/08/2018 14:43:21,50.819026947,-1.3121800423
1.53531170109405E+018,29/08/2018 14:43:21,50.819026947,-1.3121700287
1.53531170116178E+018,29/08/2018 14:43:21,50.819026947,-1.3121700287
1.53531170123741E+018,29/08/2018 14:43:21,50.819026947,-1.3121700287
1.53531170130654E+018,29/08/2018 14:43:21,50.819026947,-1.3121700287
1.53531170138393E+018,29/08/2018 14:43:21,50.819026947,-1.3121700287
1.53531170145298E+018,29/08/2018 14:43:21,50.819026947,-1.3121700287
1.53531170152726E+018,29/08/2018 14:43:22,50.819026947,-1.3121700287
1.53531170159645E+018,29/08/2018 14:43:22,50.819026947,-1.3121700287
1.53531170167488E+018,29/08/2018 14:43:22,50.819026947,-1.3121700287
1.53531170174403E+018,29/08/2018 14:43:22,50.819026947,-1.3121700287
1.53531170181828E+018,29/08/2018 14:43:22,50.819026947,-1.3121700287
1.53531170188722E+018,29/08/2018 14:43:22,50.819026947,-1.3121700287
1.53531170196521E+018,29/08/2018 14:43:22,50.819026947,-1.3121700287
1.5353117020355E+018,29/08/2018 14:43:22,50.819026947,-1.3121700287
1.5353117021125E+018,29/08/2018 14:43:22,50.819026947,-1.3121683598
1.53531170218245E+018,29/08/2018 14:43:22,50.819026947,-1.3121683598
1.53531170225537E+018,29/08/2018 14:43:22,50.819026947,-1.3121683598
1.53531170232629E+018,29/08/2018 14:43:22,50.819026947,-1.3121683598
1.53531170240495E+018,29/08/2018 14:43:22,50.819026947,-1.3121683598
1.53531170247287E+018,29/08/2018 14:43:22,50.819026947,-1.3121683598
1.53531170254828E+018,29/08/2018 14:43:23,50.819026947,-1.3121683598
1.53531170261649E+018,29/08/2018 14:43:23,50.819026947,-1.3121683598
1.5353117026954E+018,29/08/2018 14:43:23,50.819026947,-1.3121683598
1.53531170276515E+018,29/08/2018 14:43:23,50.819026947,-1.3121683598
1.53531170283954E+018,29/08/2018 14:43:23,50.819026947,-1.3121683598
1.53531170290747E+018,29/08/2018 14:43:23,50.819026947,-1.3121683598
1.53531170298572E+018,29/08/2018 14:43:23,50.819026947,-1.3121683598
1.53531170305635E+018,29/08/2018 14:43:23,50.819026947,-1.3121683598
1.53531170313069E+018,29/08/2018 14:43:23,50.819026947,-1.3121683598
1.53531170319823E+018,29/08/2018 14:43:23,50.819026947,-1.3121683598
1.53531170327613E+018,29/08/2018 14:43:23,50.819026947,-1.3121683598
1.53531170334611E+018,29/08/2018 14:43:23,50.819026947,-1.3121683598
1.53531170342053E+018,29/08/2018 14:43:23,50.819026947,-1.3121683598
1.53531170348875E+018,29/08/2018 14:43:23,50.819026947,-1.3121683598
1.53531170356727E+018,29/08/2018 14:43:24,50.819026947,-1.3121683598
1.535311703637E+018,29/08/2018 14:43:24,50.819026947,-1.3121683598
1.53531170371063E+018,29/08/2018 14:43:24,50.819026947,-1.3121683598
1.53531170378065E+018,29/08/2018 14:43:24,50.819026947,-1.3121683598
1.53531170385851E+018,29/08/2018 14:43:24,50.819026947,-1.3121683598
1.53531170392404E+018,29/08/2018 14:43:24,50.819026947,-1.3121683598
1.53531170400529E+018,29/08/2018 14:43:24,50.819026947,-1.3121683598
1.53531170407548E+018,29/08/2018 14:43:24,50.819026947,-1.3121733666
1.53531170414856E+018,29/08/2018 14:43:24,50.819026947,-1.3121733666
1.53531170421856E+018,29/08/2018 14:43:24,50.819026947,-1.3121733666
