latitude,longitude,datetime
50.819989046,-1.31420175,2018-08-29T14:53:14.576301
50.819989046,-1.31420175,2018-08-29T14:53:15.578213
50.819988886,-1.314215937,2018-08-29T14:53:16.579739
50.819988886,-1.314215937,2018-08-29T14:53:17.581671
50.819989046,-1.31420175,2018-08-29T14:53:18.583518
50.819989046,-1.31420175,2018-08-29T14:53:19.585063
50.819989046,-1.31420175,2018-08-29T14:53:20.588189
50.819996012,-1.314202076,2018-08-29T14:53:21.589991
50.819996012,-1.314202076,2018-08-29T14:53:22.591942
50.820001851,-1.314187889,2018-08-29T14:53:23.597270
50.820008817,-1.314188214,2018-08-29T14:53:24.601399
50.820008977,-1.314174028,2018-08-29T14:53:25.603753
50.820008977,-1.314174028,2018-08-29T14:53:26.605739
50.820021782,-1.314160166,2018-08-29T14:53:27.608606
50.820021942,-1.314145979,2018-08-29T14:53:28.616854
50.820022101,-1.314131793,2018-08-29T14:53:29.619497
50.820022261,-1.314117606,2018-08-29T14:53:30.622760
50.820022421,-1.314103419,2018-08-29T14:53:31.627363
50.820022741,-1.314075045,2018-08-29T14:53:32.629689
50.820029867,-1.314061184,2018-08-29T14:53:33.635365
50.820030026,-1.314046997,2018-08-29T14:53:34.639208
50.820035865,-1.31403281,2018-08-29T14:53:35.641830
50.820036025,-1.314018623,2018-08-29T14:53:36.643537
50.820043311,-1.313990575,2018-08-29T14:53:37.645961
50.820043471,-1.313976388,2018-08-29T14:53:38.647928
50.82004363,-1.313962202,2018-08-29T14:53:39.649543
50.82004395,-1.313933828,2018-08-29T14:53:40.655246
50.82004411,-1.313919641,2018-08-29T14:53:41.657412
50.820049948,-1.313905454,2018-08-29T14:53:42.659003
50.820050108,-1.313891267,2018-08-29T14:53:43.660366
50.820057394,-1.313863219,2018-08-29T14:53:44.661790
50.820063233,-1.313849032,2018-08-29T14:53:45.663958
50.820070359,-1.313835171,2018-08-29T14:53:46.667842
50.820076197,-1.313820984,2018-08-29T14:53:47.669264
50.820083323,-1.313807123,2018-08-29T14:53:48.671108
50.820089162,-1.313792936,2018-08-29T14:53:49.672503
50.820089322,-1.313778749,2018-08-29T14:53:50.675651
50.820096448,-1.313764887,2018-08-29T14:53:51.677245
50.820102286,-1.313750701,2018-08-29T14:53:52.679940
50.820102446,-1.313736514,2018-08-29T14:53:53.681796
50.820108285,-1.313722327,2018-08-29T14:53:54.683310
50.820108445,-1.31370814,2018-08-29T14:53:55.687653
50.82012125,-1.313694278,2018-08-29T14:53:56.690127
50.820121409,-1.313680092,2018-08-29T14:53:57.691518
50.820134214,-1.31366623,2018-08-29T14:53:58.693978
50.820140053,-1.313652043,2018-08-29T14:53:59.697124
50.820147179,-1.313638182,2018-08-29T14:54:00.698765
50.820153018,-1.313623995,2018-08-29T14:54:01.700852
50.820153177,-1.313609808,2018-08-29T14:54:02.705052
50.820160303,-1.313595946,2018-08-29T14:54:03.706830
50.820173268,-1.313567898,2018-08-29T14:54:04.711427
50.820173428,-1.313553711,2018-08-29T14:54:05.714548
50.820173587,-1.313539524,2018-08-29T14:54:06.719005
50.820186392,-1.313525663,2018-08-29T14:54:07.720484
50.820193518,-1.313511801,2018-08-29T14:54:08.722982
50.820206483,-1.313483753,2018-08-29T14:54:09.728437
50.820206483,-1.313483753,2018-08-29T14:54:10.731162
50.820213769,-1.313455704,2018-08-29T14:54:11.732587
50.820219607,-1.313441517,2018-08-29T14:54:12.734822
50.820219607,-1.313441517,2018-08-29T14:54:13.736592
50.820239538,-1.313413794,2018-08-29T14:54:14.741520
50.820239538,-1.313413794,2018-08-29T14:54:15.742252
50.820239538,-1.313413794,2018-08-29T14:54:16.745480
50.820265148,-1.313386071,2018-08-29T14:54:17.747008
50.820265308,-1.313371884,2018-08-29T14:54:18.749661
50.820265308,-1.313371884,2018-08-29T14:54:19.751628
50.820285238,-1.313344161,2018-08-29T14:54:20.758275
50.820290917,-1.313344161,2018-08-29T14:54:21.759150
50.820290917,-1.313344161,2018-08-29T14:54:22.760556
50.820303722,-1.313330299,2018-08-29T14:54:23.763095
50.820316687,-1.313302251,2018-08-29T14:54:24.764602
50.820316687,-1.313302251,2018-08-29T14:54:25.767297
50.820329492,-1.313288389,2018-08-29T14:54:26.776826
50.820342296,-1.313274527,2018-08-29T14:54:27.780202
50.820342296,-1.313274527,2018-08-29T14:54:28.785075
50.820355101,-1.313260666,2018-08-29T14:54:29.786695
50.820367746,-1.313260991,2018-08-29T14:54:30.792361
50.820367746,-1.313260991,2018-08-29T14:54:31.792923
50.820380551,-1.313247129,2018-08-29T14:54:32.794589
50.820393356,-1.313233267,2018-08-29T14:54:33.800219
50.820393356,-1.313233267,2018-08-29T14:54:34.802236
50.820406161,-1.313219406,2018-08-29T14:54:35.803671
50.820413287,-1.313205544,2018-08-29T14:54:36.804958
50.820413287,-1.313205544,2018-08-29T14:54:37.806480
50.820426092,-1.313191682,2018-08-29T14:54:38.808318
50.820438897,-1.31317782,2018-08-29T14:54:39.809845
50.820438897,-1.31317782,2018-08-29T14:54:40.811979
50.820458668,-1.313164284,2018-08-29T14:54:41.815064
50.820465634,-1.313164609,2018-08-29T14:54:42.816647
50.820465634,-1.313164609,2018-08-29T14:54:43.818245
50.820485405,-1.313151073,2018-08-29T14:54:44.819760
50.820485565,-1.313136886,2018-08-29T14:54:45.821401
50.820485565,-1.313136886,2018-08-29T14:54:46.822229
50.820505336,-1.313123349,2018-08-29T14:54:47.824183
50.820505496,-1.313109162,2018-08-29T14:54:48.825548
50.820505496,-1.313109162,2018-08-29T14:54:49.826982
50.820518141,-1.313109487,2018-08-29T14:54:50.828551
50.820530946,-1.313095626,2018-08-29T14:54:51.830095
50.820530946,-1.313095626,2018-08-29T14:54:52.831498
50.820543591,-1.313095951,2018-08-29T14:54:53.832416
50.820543591,-1.313095951,2018-08-29T14:54:54.833953
50.820543591,-1.313095951,2018-08-29T14:54:55.835505
50.820556236,-1.313096276,2018-08-29T14:54:56.840587
50.820556236,-1.313096276,2018-08-29T14:54:57.842305
50.820556236,-1.313096276,2018-08-29T14:54:58.843834
50.820556236,-1.313096276,2018-08-29T14:54:59.845353
50.82054927,-1.313095951,2018-08-29T14:55:00.847042
50.82054927,-1.313095951,2018-08-29T14:55:01.848753
50.82054927,-1.313095951,2018-08-29T14:55:02.850391
50.820549429,-1.313081764,2018-08-29T14:55:03.851795
50.820549429,-1.313081764,2018-08-29T14:55:04.852182
50.820542463,-1.313081439,2018-08-29T14:55:05.853599
50.820542463,-1.313081439,2018-08-29T14:55:06.855052
50.820542463,-1.313081439,2018-08-29T14:55:07.856667
50.820542623,-1.313067252,2018-08-29T14:55:08.859158
50.820535656,-1.313066926,2018-08-29T14:55:09.860514
50.820535656,-1.313066926,2018-08-29T14:55:10.861838
50.820535816,-1.313052739,2018-08-29T14:55:11.866135
50.820530137,-1.313052739,2018-08-29T14:55:12.868217
50.820530137,-1.313052739,2018-08-29T14:55:13.870111
50.820530137,-1.313052739,2018-08-29T14:55:14.874200
50.820523171,-1.313052414,2018-08-29T14:55:15.877341
50.820523171,-1.313052414,2018-08-29T14:55:16.880744
50.820523011,-1.313066601,2018-08-29T14:55:17.883118
50.820523011,-1.313066601,2018-08-29T14:55:18.884547
50.820523011,-1.313066601,2018-08-29T14:55:19.885951
50.820522852,-1.313080788,2018-08-29T14:55:20.887347
50.820522852,-1.313080788,2018-08-29T14:55:21.888788
50.820522852,-1.313080788,2018-08-29T14:55:22.891121
50.820515726,-1.31309465,2018-08-29T14:55:23.892943
50.820515566,-1.313108837,2018-08-29T14:55:24.895047
50.820515566,-1.313108837,2018-08-29T14:55:25.896974
50.820515406,-1.313123024,2018-08-29T14:55:26.898721
50.820515406,-1.313123024,2018-08-29T14:55:27.900469
50.820515406,-1.313123024,2018-08-29T14:55:28.901914
50.820515247,-1.313137211,2018-08-29T14:55:29.907435
50.820515247,-1.313137211,2018-08-29T14:55:30.909841
50.820515247,-1.313137211,2018-08-29T14:55:31.911338
50.820508121,-1.313151073,2018-08-29T14:55:32.917399
50.820508121,-1.313151073,2018-08-29T14:55:33.918723
50.820508121,-1.313151073,2018-08-29T14:55:34.920269
50.820507961,-1.31316526,2018-08-29T14:55:35.926668
50.820507801,-1.313179447,2018-08-29T14:55:36.928247
50.820507801,-1.313179447,2018-08-29T14:55:37.933260
50.820500675,-1.313193308,2018-08-29T14:55:38.935797
50.820500675,-1.313193308,2018-08-29T14:55:39.937485
50.820500675,-1.313193308,2018-08-29T14:55:40.939598
50.820500516,-1.313207495,2018-08-29T14:55:41.942778
50.820500356,-1.313221682,2018-08-29T14:55:42.947924
50.820500356,-1.313221682,2018-08-29T14:55:43.953951
50.820507162,-1.313236194,2018-08-29T14:55:44.955369
50.820507003,-1.313250381,2018-08-29T14:55:45.957150
50.820507003,-1.313250381,2018-08-29T14:55:46.960537
50.820506843,-1.313264568,2018-08-29T14:55:47.963209
50.820506683,-1.313278755,2018-08-29T14:55:48.967487
50.820506683,-1.313278755,2018-08-29T14:55:49.968814
50.820506524,-1.313292942,2018-08-29T14:55:50.971061
50.820506524,-1.313292942,2018-08-29T14:55:51.973129
50.820506524,-1.313292942,2018-08-29T14:55:52.974679
50.820493719,-1.313306804,2018-08-29T14:55:53.976235
50.820493719,-1.313306804,2018-08-29T14:55:54.983461
50.820493719,-1.313306804,2018-08-29T14:55:55.985332
50.820493559,-1.313320991,2018-08-29T14:55:56.986743
50.820487721,-1.313335178,2018-08-29T14:55:57.989270
50.820487721,-1.313335178,2018-08-29T14:55:58.991246
50.820487561,-1.313349365,2018-08-29T14:55:59.992955
50.820480595,-1.31334904,2018-08-29T14:56:00.997330
50.820480595,-1.31334904,2018-08-29T14:56:02.001465
50.820480435,-1.313363227,2018-08-29T14:56:03.004171
50.820480435,-1.313363227,2018-08-29T14:56:04.008689
50.820480435,-1.313363227,2018-08-29T14:56:05.011322
50.820480275,-1.313377413,2018-08-29T14:56:06.012639
50.820480275,-1.313377413,2018-08-29T14:56:07.014680
50.820473149,-1.313391275,2018-08-29T14:56:08.016460
50.820473149,-1.313391275,2018-08-29T14:56:09.017815
50.820473149,-1.313391275,2018-08-29T14:56:10.020174
50.820467311,-1.313405462,2018-08-29T14:56:11.022401
50.820467311,-1.313405462,2018-08-29T14:56:12.029629
50.820467311,-1.313405462,2018-08-29T14:56:13.030980
50.820467151,-1.313419649,2018-08-29T14:56:14.032268
50.820467151,-1.313419649,2018-08-29T14:56:15.034037
50.820466991,-1.313433836,2018-08-29T14:56:16.035544
50.820460025,-1.313433511,2018-08-29T14:56:17.036975
50.820454346,-1.313433511,2018-08-29T14:56:18.042269
50.820454346,-1.313433511,2018-08-29T14:56:19.045238
50.820454186,-1.313447698,2018-08-29T14:56:20.051165
50.820454186,-1.313447698,2018-08-29T14:56:21.052257
50.820454027,-1.313461885,2018-08-29T14:56:22.054093
50.82044706,-1.313461559,2018-08-29T14:56:23.056579
50.82044706,-1.313461559,2018-08-29T14:56:24.057951
50.820446901,-1.313475746,2018-08-29T14:56:25.059010
50.820446741,-1.313489933,2018-08-29T14:56:26.060427
50.820446741,-1.313489933,2018-08-29T14:56:27.061985
50.820446581,-1.31350412,2018-08-29T14:56:28.063412
50.820440902,-1.31350412,2018-08-29T14:56:29.064814
50.820440902,-1.31350412,2018-08-29T14:56:30.066307
50.820440742,-1.313518307,2018-08-29T14:56:31.067856
50.820440583,-1.313532494,2018-08-29T14:56:32.070003
50.820440583,-1.313532494,2018-08-29T14:56:33.075331
50.820440423,-1.313546681,2018-08-29T14:56:34.076755
50.820440423,-1.313546681,2018-08-29T14:56:35.082139
50.820434584,-1.313560868,2018-08-29T14:56:36.084160
50.820434425,-1.313575055,2018-08-29T14:56:37.086294
50.820434425,-1.313575055,2018-08-29T14:56:38.087706
50.820434265,-1.313589242,2018-08-29T14:56:39.089252
50.820427299,-1.313588916,2018-08-29T14:56:40.090667
50.820427299,-1.313588916,2018-08-29T14:56:41.092132
50.820427139,-1.313603103,2018-08-29T14:56:42.094932
50.820426979,-1.31361729,2018-08-29T14:56:43.096581
50.820426979,-1.31361729,2018-08-29T14:56:44.099433
50.820426819,-1.313631477,2018-08-29T14:56:45.100883
50.820426819,-1.313631477,2018-08-29T14:56:46.102174
50.82042666,-1.313645664,2018-08-29T14:56:47.106982
50.82042666,-1.313645664,2018-08-29T14:56:48.113199
50.8204265,-1.313659851,2018-08-29T14:56:49.114665
50.82042634,-1.313674038,2018-08-29T14:56:50.120099
50.820420661,-1.313674038,2018-08-29T14:56:51.122519
50.820420661,-1.313674038,2018-08-29T14:56:52.124564
50.820420502,-1.313688225,2018-08-29T14:56:53.125782
50.820420502,-1.313688225,2018-08-29T14:56:54.132838
50.820420342,-1.313702412,2018-08-29T14:56:55.135612
50.820413376,-1.313702087,2018-08-29T14:56:56.141219
50.820413216,-1.313716274,2018-08-29T14:56:57.143150
50.820413216,-1.313716274,2018-08-29T14:56:58.145965
50.820413056,-1.31373046,2018-08-29T14:56:59.148406
50.820412896,-1.313744647,2018-08-29T14:57:00.150219
50.820412896,-1.313744647,2018-08-29T14:57:01.151558
50.820412736,-1.313758834,2018-08-29T14:57:02.152545
50.820412736,-1.313758834,2018-08-29T14:57:03.155558
50.82040561,-1.313772696,2018-08-29T14:57:04.158014
50.82040561,-1.313772696,2018-08-29T14:57:05.160482
50.820405451,-1.313786883,2018-08-29T14:57:06.162239
50.820405291,-1.31380107,2018-08-29T14:57:07.163650
50.820399612,-1.31380107,2018-08-29T14:57:08.165762
50.820399452,-1.313815257,2018-08-29T14:57:09.168440
50.820399452,-1.313815257,2018-08-29T14:57:10.171105
50.820399293,-1.313829444,2018-08-29T14:57:11.172279
50.820399293,-1.313829444,2018-08-29T14:57:12.174822
50.820399133,-1.313843631,2018-08-29T14:57:13.176419
50.820392007,-1.313857492,2018-08-29T14:57:14.177997
50.820392007,-1.313857492,2018-08-29T14:57:15.179592
50.820391847,-1.313871679,2018-08-29T14:57:16.181147
50.820391847,-1.313871679,2018-08-29T14:57:17.186186
50.820386008,-1.313885866,2018-08-29T14:57:18.187611
50.820386008,-1.313885866,2018-08-29T14:57:19.193850
50.820378882,-1.313899727,2018-08-29T14:57:20.195281
50.820378882,-1.313899727,2018-08-29T14:57:21.200982
50.820378722,-1.313913914,2018-08-29T14:57:22.202202
50.820378722,-1.313913914,2018-08-29T14:57:23.203520
50.820378563,-1.313928101,2018-08-29T14:57:24.207548
50.820378563,-1.313928101,2018-08-29T14:57:25.215844
50.820378403,-1.313942288,2018-08-29T14:57:26.218410
50.820378403,-1.313942288,2018-08-29T14:57:27.221375
50.820378243,-1.313956475,2018-08-29T14:57:28.222185
50.820378083,-1.313970662,2018-08-29T14:57:29.223997
50.820372404,-1.313970662,2018-08-29T14:57:30.225370
50.820372245,-1.313984849,2018-08-29T14:57:31.227197
50.820372245,-1.313984849,2018-08-29T14:57:32.228752
50.820372085,-1.313999036,2018-08-29T14:57:33.230277
50.820365119,-1.313998711,2018-08-29T14:57:34.235637
50.820364959,-1.314012897,2018-08-29T14:57:35.236433
50.820364959,-1.314012897,2018-08-29T14:57:36.237818
50.820364799,-1.314027084,2018-08-29T14:57:37.241421
50.820364799,-1.314027084,2018-08-29T14:57:38.242772
50.820364799,-1.314027084,2018-08-29T14:57:39.245265
50.820364639,-1.314041271,2018-08-29T14:57:40.250918
50.820364479,-1.314055458,2018-08-29T14:57:41.252275
50.820364479,-1.314055458,2018-08-29T14:57:42.254020
50.820358641,-1.314069645,2018-08-29T14:57:43.257217
50.820358641,-1.314069645,2018-08-29T14:57:44.258519
50.820358481,-1.314083832,2018-08-29T14:57:45.260941
50.820351355,-1.314097693,2018-08-29T14:57:46.262251
50.820351195,-1.31411188,2018-08-29T14:57:47.263713
50.820351195,-1.31411188,2018-08-29T14:57:48.265424
50.820351035,-1.314126067,2018-08-29T14:57:49.267062
50.820351035,-1.314126067,2018-08-29T14:57:50.268663
50.820350875,-1.314140254,2018-08-29T14:57:51.270383
50.820350875,-1.314140254,2018-08-29T14:57:52.272092
50.820338071,-1.314154116,2018-08-29T14:57:53.274086
50.820338071,-1.314154116,2018-08-29T14:57:54.275881
50.820337911,-1.314168303,2018-08-29T14:57:55.279726
50.820337751,-1.314182489,2018-08-29T14:57:56.281075
50.820337751,-1.314182489,2018-08-29T14:57:57.282874
50.820337591,-1.314196676,2018-08-29T14:57:58.287834
50.820337591,-1.314196676,2018-08-29T14:57:59.291627
50.820337431,-1.314210863,2018-08-29T14:58:00.297266
50.820337271,-1.31422505,2018-08-29T14:58:01.299979
50.820330305,-1.314224725,2018-08-29T14:58:02.301370
50.820330145,-1.314238912,2018-08-29T14:58:03.303211
50.820330145,-1.314238912,2018-08-29T14:58:04.306716
50.820330145,-1.314238912,2018-08-29T14:58:05.313071
50.820329986,-1.314253099,2018-08-29T14:58:06.314534
50.820329986,-1.314253099,2018-08-29T14:58:07.316102
50.820329986,-1.314253099,2018-08-29T14:58:08.318366
50.820329986,-1.314253099,2018-08-29T14:58:09.319977
50.820329986,-1.314253099,2018-08-29T14:58:10.321960
50.820329986,-1.314253099,2018-08-29T14:58:11.325536
50.820330145,-1.314238912,2018-08-29T14:58:12.330309
50.820330145,-1.314238912,2018-08-29T14:58:13.331779
50.820330145,-1.314238912,2018-08-29T14:58:14.337962
50.820330145,-1.314238912,2018-08-29T14:58:15.342152
50.820330305,-1.314224725,2018-08-29T14:58:16.346857
50.820330305,-1.314224725,2018-08-29T14:58:17.349230
50.820330305,-1.314224725,2018-08-29T14:58:18.350607
50.820324786,-1.314210538,2018-08-29T14:58:19.352075
50.820324786,-1.314210538,2018-08-29T14:58:20.353544
50.820319267,-1.314196351,2018-08-29T14:58:21.359045
50.820319427,-1.314182164,2018-08-29T14:58:22.361452
50.820326393,-1.314182489,2018-08-29T14:58:23.362610
50.820326393,-1.314182489,2018-08-29T14:58:24.364626
50.820326553,-1.314168303,2018-08-29T14:58:25.367204
50.820326553,-1.314168303,2018-08-29T14:58:26.372451
50.820326553,-1.314168303,2018-08-29T14:58:27.374977
50.820326553,-1.314168303,2018-08-29T14:58:28.377186
50.820326553,-1.314168303,2018-08-29T14:58:29.382650
50.820333679,-1.314154441,2018-08-29T14:58:30.387129
50.820333679,-1.314154441,2018-08-29T14:58:31.389500
50.820333679,-1.314154441,2018-08-29T14:58:32.391352
50.820340805,-1.31414058,2018-08-29T14:58:33.395227
50.820346484,-1.31414058,2018-08-29T14:58:34.396502
50.820346484,-1.31414058,2018-08-29T14:58:35.402365
50.82035345,-1.314140905,2018-08-29T14:58:36.407012
50.82035361,-1.314126718,2018-08-29T14:58:37.408296
50.82035361,-1.314126718,2018-08-29T14:58:38.409767
50.820360576,-1.314127044,2018-08-29T14:58:39.411681
50.820360576,-1.314127044,2018-08-29T14:58:40.412986
50.820360736,-1.314112857,2018-08-29T14:58:41.415255
50.820366415,-1.314112857,2018-08-29T14:58:42.417264
50.820373381,-1.314113182,2018-08-29T14:58:43.419286
50.820373541,-1.314098995,2018-08-29T14:58:44.421130
50.820373541,-1.314098995,2018-08-29T14:58:45.423436
50.820380507,-1.314099321,2018-08-29T14:58:46.425319
50.820380667,-1.314085134,2018-08-29T14:58:47.427109
50.820386346,-1.314085134,2018-08-29T14:58:48.428519
50.820393312,-1.314085459,2018-08-29T14:58:49.429835
50.820393472,-1.314071272,2018-08-29T14:58:50.433104
50.820400438,-1.314071598,2018-08-29T14:58:51.435966
50.820400438,-1.314071598,2018-08-29T14:58:52.441205
50.820400598,-1.314057411,2018-08-29T14:58:53.442258
50.820400598,-1.314057411,2018-08-29T14:58:54.444182
50.820407564,-1.314057736,2018-08-29T14:58:55.449900
50.820407724,-1.314043549,2018-08-29T14:58:56.452789
50.820407724,-1.314043549,2018-08-29T14:58:57.454557
50.820407724,-1.314043549,2018-08-29T14:58:58.460248
50.82041485,-1.314029688,2018-08-29T14:58:59.462575
50.82041485,-1.314029688,2018-08-29T14:59:00.464807
50.82041485,-1.314029688,2018-08-29T14:59:01.466221
50.82041485,-1.314029688,2018-08-29T14:59:02.469876
50.82041501,-1.314015501,2018-08-29T14:59:03.471797
50.82041501,-1.314015501,2018-08-29T14:59:04.473340
50.820427815,-1.314001639,2018-08-29T14:59:05.474720
50.820427815,-1.314001639,2018-08-29T14:59:06.475814
50.820427815,-1.314001639,2018-08-29T14:59:07.477677
50.820427975,-1.313987452,2018-08-29T14:59:08.479335
50.820427975,-1.313987452,2018-08-29T14:59:09.482051
50.820427975,-1.313987452,2018-08-29T14:59:10.484752
50.820427975,-1.313987452,2018-08-29T14:59:11.486801
50.820433654,-1.313987452,2018-08-29T14:59:12.488421
50.820433813,-1.313973265,2018-08-29T14:59:13.492445
50.820433813,-1.313973265,2018-08-29T14:59:14.494683
50.82044078,-1.313973591,2018-08-29T14:59:15.496734
50.820440939,-1.313959404,2018-08-29T14:59:16.499110
50.820440939,-1.313959404,2018-08-29T14:59:17.504631
50.820440939,-1.313959404,2018-08-29T14:59:18.506747
50.820441099,-1.313945217,2018-08-29T14:59:19.508788
50.820441099,-1.313945217,2018-08-29T14:59:20.511778
50.820441099,-1.313945217,2018-08-29T14:59:21.513618
50.820448225,-1.313931355,2018-08-29T14:59:22.515133
50.820453904,-1.313931355,2018-08-29T14:59:23.516553
50.820454064,-1.313917168,2018-08-29T14:59:24.519196
50.820454064,-1.313917168,2018-08-29T14:59:25.525068
50.820454064,-1.313917168,2018-08-29T14:59:26.527800
50.820454064,-1.313917168,2018-08-29T14:59:27.529984
50.820447098,-1.313916843,2018-08-29T14:59:28.531943
50.820447098,-1.313916843,2018-08-29T14:59:29.533346
50.820447257,-1.313902656,2018-08-29T14:59:30.537235
50.820454224,-1.313902981,2018-08-29T14:59:31.539992
50.820459903,-1.313902981,2018-08-29T14:59:32.544938
50.820459903,-1.313902981,2018-08-29T14:59:33.547744
50.820459903,-1.313902981,2018-08-29T14:59:34.553209
50.820465741,-1.313888794,2018-08-29T14:59:35.554789
50.820465741,-1.313888794,2018-08-29T14:59:36.556588
50.820465741,-1.313888794,2018-08-29T14:59:37.558145
50.820465901,-1.313874607,2018-08-29T14:59:38.561457
50.820465901,-1.313874607,2018-08-29T14:59:39.566325
50.82047174,-1.313860421,2018-08-29T14:59:40.568364
50.820478706,-1.313860746,2018-08-29T14:59:41.569855
50.820478706,-1.313860746,2018-08-29T14:59:42.574027
50.820478706,-1.313860746,2018-08-29T14:59:43.575442
50.820478706,-1.313860746,2018-08-29T14:59:44.576882
50.820484385,-1.313860746,2018-08-29T14:59:45.581300
50.820484545,-1.313846559,2018-08-29T14:59:46.582898
50.820484545,-1.313846559,2018-08-29T14:59:47.584932
50.82049719,-1.313846884,2018-08-29T14:59:48.587462
50.82049735,-1.313832697,2018-08-29T14:59:49.589472
50.82049735,-1.313832697,2018-08-29T14:59:50.591068
50.820509995,-1.313833023,2018-08-29T14:59:51.594786
50.820509995,-1.313833023,2018-08-29T14:59:52.598265
50.820509995,-1.313833023,2018-08-29T14:59:53.601720
50.820510154,-1.313818836,2018-08-29T14:59:54.602417
50.820510154,-1.313818836,2018-08-29T14:59:55.606511
50.820510154,-1.313818836,2018-08-29T14:59:56.608681
50.820510314,-1.313804649,2018-08-29T14:59:57.611473
50.820517281,-1.313804974,2018-08-29T14:59:58.612272
50.820510314,-1.313804649,2018-08-29T14:59:59.615767
50.820510474,-1.313790462,2018-08-29T15:00:00.618502
50.820510474,-1.313790462,2018-08-29T15:00:01.621528
50.82051744,-1.313790787,2018-08-29T15:00:02.624882
50.82051744,-1.313790787,2018-08-29T15:00:03.627181
50.82051744,-1.313790787,2018-08-29T15:00:04.632271
50.82051744,-1.313790787,2018-08-29T15:00:05.634207
50.8205176,-1.3137766,2018-08-29T15:00:06.635770
50.8205176,-1.3137766,2018-08-29T15:00:07.638478
50.820511921,-1.3137766,2018-08-29T15:00:08.641356
50.820512081,-1.313762413,2018-08-29T15:00:09.646159
50.820519047,-1.313762739,2018-08-29T15:00:10.648276
50.820519047,-1.313762739,2018-08-29T15:00:11.651763
50.820519207,-1.313748552,2018-08-29T15:00:12.657981
50.820519207,-1.313748552,2018-08-29T15:00:13.659567
50.820519207,-1.313748552,2018-08-29T15:00:14.663456
50.820519207,-1.313748552,2018-08-29T15:00:15.664783
50.820519207,-1.313748552,2018-08-29T15:00:16.666334
50.820519207,-1.313748552,2018-08-29T15:00:17.670556
50.820519367,-1.313734365,2018-08-29T15:00:18.672360
50.820519367,-1.313734365,2018-08-29T15:00:19.673913
50.820519367,-1.313734365,2018-08-29T15:00:20.675793
50.820519367,-1.313734365,2018-08-29T15:00:21.678437
50.820519367,-1.313734365,2018-08-29T15:00:22.681928
50.820519526,-1.313720178,2018-08-29T15:00:23.683663
50.820519526,-1.313720178,2018-08-29T15:00:24.686191
50.820519526,-1.313720178,2018-08-29T15:00:25.687594
50.820519686,-1.313705991,2018-08-29T15:00:26.689073
50.820532331,-1.313706316,2018-08-29T15:00:27.694114
50.820532331,-1.313706316,2018-08-29T15:00:28.695576
50.820532491,-1.313692129,2018-08-29T15:00:29.698861
50.820532491,-1.313692129,2018-08-29T15:00:30.701407
50.820532491,-1.313692129,2018-08-29T15:00:31.705984
50.820531204,-1.313691804,2018-08-29T15:00:32.708208
50.820531204,-1.313691804,2018-08-29T15:00:33.711627
50.820531204,-1.313691804,2018-08-29T15:00:34.712555
50.820531364,-1.313677617,2018-08-29T15:00:35.713908
50.820531364,-1.313677617,2018-08-29T15:00:36.716302
50.820531364,-1.313677617,2018-08-29T15:00:37.718463
50.820544168,-1.313663755,2018-08-29T15:00:38.723550
50.820544168,-1.313663755,2018-08-29T15:00:39.725820
50.820544168,-1.313663755,2018-08-29T15:00:40.728188
50.820544328,-1.313649568,2018-08-29T15:00:41.730562
50.820544328,-1.313649568,2018-08-29T15:00:42.736273
50.820544328,-1.313649568,2018-08-29T15:00:43.737897
50.820550167,-1.313635381,2018-08-29T15:00:44.739896
50.820550167,-1.313635381,2018-08-29T15:00:45.741595
50.820550167,-1.313635381,2018-08-29T15:00:46.742495
50.820550167,-1.313635381,2018-08-29T15:00:47.747881
50.820550167,-1.313635381,2018-08-29T15:00:48.749834
50.820550167,-1.313635381,2018-08-29T15:00:49.752418
50.820556005,-1.313621194,2018-08-29T15:00:50.753696
50.820556005,-1.313621194,2018-08-29T15:00:51.758171
50.820556005,-1.313621194,2018-08-29T15:00:52.759877
50.820556165,-1.313607007,2018-08-29T15:00:53.767408
50.820563131,-1.313607333,2018-08-29T15:00:54.771200
50.820563131,-1.313607333,2018-08-29T15:00:55.773932
50.820563291,-1.313593146,2018-08-29T15:00:56.778978
50.820570257,-1.313593471,2018-08-29T15:00:57.780333
50.820570257,-1.313593471,2018-08-29T15:00:58.785219
50.820570417,-1.313579284,2018-08-29T15:00:59.787764
50.820577383,-1.313579609,2018-08-29T15:01:00.789312
50.820577383,-1.313579609,2018-08-29T15:01:01.793241
50.820577383,-1.313579609,2018-08-29T15:01:02.795014
50.820577383,-1.313579609,2018-08-29T15:01:03.799020
50.820577383,-1.313579609,2018-08-29T15:01:04.800835
50.820584509,-1.313565748,2018-08-29T15:01:05.802408
50.820584509,-1.313565748,2018-08-29T15:01:06.803930
50.820584509,-1.313565748,2018-08-29T15:01:07.805454
50.820584669,-1.313551561,2018-08-29T15:01:08.806844
50.820584669,-1.313551561,2018-08-29T15:01:09.808468
50.820584669,-1.313551561,2018-08-29T15:01:10.814088
50.820591795,-1.313537699,2018-08-29T15:01:11.815600
50.820591795,-1.313537699,2018-08-29T15:01:12.817067
50.820591795,-1.313537699,2018-08-29T15:01:13.818635
50.820598921,-1.313523837,2018-08-29T15:01:14.825716
50.820598921,-1.313523837,2018-08-29T15:01:15.830781
50.820598921,-1.313523837,2018-08-29T15:01:16.834151
